@attribute manager {0,1}
@attribute managing {0,1}
@attribute manual {0,1}
@attribute map {0,1}
@attribute mapping {0,1}
@attribute maps {0,1}
@attribute mar {0,1}
@attribute march {0,1}
@attribute mark {0,1}
@attribute marked {0,1}
@attribute market {0,1}
@attribute marketing {0,1}
@attribute martin {0,1}
@attribute mass {0,1}
@attribute master {0,1}
@attribute match {0,1}
@attribute material {0,1}
@attribute materials {0,1}
@attribute math {0,1}
@attribute matter {0,1}
@attribute max {0,1}
@attribute maximum {0,1}
@attribute md5 {0,1}
@attribute meaning {0,1}
@attribute means {0,1}
@attribute meant {0,1}
@attribute measure {0,1}
@attribute mechanism {0,1}
@attribute media {0,1}
@attribute medical {0,1}
@attribute medicine {0,1}
@attribute medium {0,1}
@attribute meet {0,1}
@attribute meeting {0,1}
@attribute meg {0,1}
@attribute megtekinthet {0,1}
@attribute mehr {0,1}
@attribute mek {0,1}
@attribute member {0,1}
@attribute members {0,1}
@attribute memory {0,1}
@attribute men {0,1}
@attribute mention {0,1}
@attribute mentioned {0,1}
@attribute menu {0,1}
@attribute message {0,1}
@attribute messages {0,1}
@attribute met {0,1}
@attribute meta {0,1}
@attribute metal {0,1}
@attribute method {0,1}
@attribute methods {0,1}
@attribute michael {0,1}
@attribute microsoft {0,1}
@attribute middle {0,1}
@attribute mike {0,1}
@attribute million {0,1}
@attribute min {0,1}
@attribute mind {0,1}
@attribute mini {0,1}
@attribute minimum {0,1}
@attribute minor {0,1}
@attribute mint {0,1}
@attribute minute {0,1}
@attribute minutes {0,1}
@attribute mir {0,1}
@attribute miss {0,1}
@attribute missing {0,1}
@attribute mission {0,1}
@attribute mistake {0,1}
@attribute mit {0,1}
@attribute mix {0,1}
@attribute mobil {0,1}
@attribute mobile {0,1}
@attribute mode {0,1}
@attribute model {0,1}
@attribute models {0,1}
@attribute modern {0,1}
@attribute modified {0,1}
@attribute modify {0,1}
@attribute module {0,1}
@attribute moment {0,1}
@attribute mon {0,1}
@attribute monday {0,1}
@attribute money {0,1}
@attribute monitor {0,1}
@attribute month {0,1}
@attribute months {0,1}
@attribute morning {0,1}
@attribute motor {0,1}
@attribute mouse {0,1}
@attribute move {0,1}
@attribute moved {0,1}
@attribute movement {0,1}
@attribute movie {0,1}
@attribute movies {0,1}
@attribute moving {0,1}
@attribute mozilla {0,1}
@attribute mp3 {0,1}
@attribute multi {0,1}
@attribute multimedia {0,1}
@attribute multiple {0,1}
@attribute music {0,1}
@attribute musical {0,1}
@attribute muss {0,1}
@attribute myspace {0,1}
@attribute n2l {0,1}
@attribute nach {0,1}
@attribute named {0,1}
@attribute names {0,1}
@attribute nat {0,1}
@attribute national {0,1}
@attribute native {0,1}
@attribute natural {0,1}
@attribute nature {0,1}
@attribute navigation {0,1}
@attribute nbn {0,1}
@attribute necessarily {0,1}
@attribute needed {0,1}
@attribute nem {0,1}
@attribute net {0,1}
@attribute network {0,1}
@attribute networking {0,1}
@attribute networks {0,1}
@attribute neu {0,1}
@attribute neue {0,1}
@attribute neuen {0,1}
@attribute news {0,1}
@attribute newsletter {0,1}
@attribute newsletters {0,1}
@attribute nice {0,1}
@attribute nicht {0,1}
@attribute nick {0,1}
@attribute night {0,1}
@attribute nnen {0,1}
@attribute noch {0,1}
@attribute normal {0,1}
@attribute north {0,1}
@attribute nos {0,1}
@attribute note {0,1}
@attribute noted {0,1}
@attribute notes {0,1}
@attribute notice {0,1}
@attribute notices {0,1}
@attribute nov {0,1}
@attribute november {0,1}
@attribute null {0,1}
@attribute number {0,1}
@attribute numbers {0,1}
@attribute nun {0,1}
@attribute nur {0,1}
@attribute nyek {0,1}
@attribute nyv {0,1}
@attribute nyvkeres {0,1}
@attribute nyvt {0,1}
@attribute object {0,1}
@attribute objects {0,1}
@attribute obvious {0,1}
@attribute oct {0,1}
@attribute october {0,1}
@attribute oder {0,1}
@attribute of {0,1}
@attribute offer {0,1}
@attribute offered {0,1}
@attribute offering {0,1}
@attribute offers {0,1}
@attribute office {0,1}
@attribute official {0,1}
@attribute ohne {0,1}
@attribute oldalak {0,1}
@attribute older {0,1}
@attribute olvas {0,1}
@attribute on {0,1}
@attribute online {0,1}
@attribute open {0,1}
@attribute opening {0,1}
@attribute opera {0,1}
@attribute operating {0,1}
@attribute operation {0,1}
@attribute operations {0,1}
@attribute opinion {0,1}
@attribute opinions {0,1}
@attribute opportunities {0,1}
@attribute opportunity {0,1}
@attribute option {0,1}
@attribute optional {0,1}
@attribute options {0,1}
@attribute order {0,1}
@attribute org {0,1}
@attribute organization {0,1}
@attribute organizations {0,1}
@attribute organized {0,1}
@attribute organizing {0,1}
@attribute oriented {0,1}
@attribute original {0,1}
@attribute originally {0,1}
@attribute oszk {0,1}
@attribute output {0,1}
@attribute overview {0,1}
@attribute owner {0,1}
@attribute package {0,1}
@attribute packages {0,1}
@attribute page {0,1}
@attribute pages {0,1}
@attribute paid {0,1}
@attribute panel {0,1}
@attribute paper {0,1}
@attribute papers {0,1}
@attribute par {0,1}
@attribute para {0,1}
@attribute paris {0,1}
@attribute park {0,1}
@attribute part {0,1}
@attribute partner {0,1}
@attribute partners {0,1}
@attribute parts {0,1}
@attribute party {0,1}
@attribute pass {0,1}
@attribute passed {0,1}
@attribute password {0,1}
@attribute past {0,1}
@attribute path {0,1}
@attribute pattern {0,1}
@attribute patterns {0,1}
@attribute paul {0,1}
@attribute pay {0,1}
@attribute pdf {0,1}
@attribute peer {0,1}
@attribute pel {0,1}
@attribute pen {0,1}
@attribute people {0,1}
@attribute perception {0,1}
@attribute perfect {0,1}
@attribute perform {0,1}
@attribute performance {0,1}
@attribute period {0,1}
@attribute perl {0,1}
@attribute permanent {0,1}
@attribute permission {0,1}
@attribute person {0,1}
@attribute personal {0,1}
@attribute perspective {0,1}
@attribute pet {0,1}
@attribute peter {0,1}
@attribute philosophy {0,1}
@attribute phone {0,1}
@attribute photo {0,1}
@attribute photos {0,1}
@attribute php {0,1}
@attribute physical {0,1}
@attribute pick {0,1}
@attribute picture {0,1}
@attribute pictures {0,1}
@attribute piece {0,1}
@attribute pieces {0,1}
@attribute place {0,1}
@attribute places {0,1}
@attribute plain {0,1}
@attribute plan {0,1}
@attribute planet {0,1}
@attribute planning {0,1}
@attribute plans {0,1}
@attribute platform {0,1}
@attribute platforms {0,1}
@attribute play {0,1}
@attribute player {0,1}
@attribute playing {0,1}
@attribute playlist {0,1}
@attribute playlists {0,1}
@attribute plug {0,1}
@attribute plugin {0,1}
@attribute plugins {0,1}
@attribute podcast {0,1}
@attribute podcasts {0,1}
@attribute point {0,1}
@attribute points {0,1}
@attribute policies {0,1}
@attribute policy {0,1}
@attribute political {0,1}
@attribute politics {0,1}
@attribute poor {0,1}
@attribute pop {0,1}
@attribute popular {0,1}
@attribute por {0,1}
@attribute port {0,1}
@attribute portable {0,1}
@attribute portal {0,1}
@attribute portugu {0,1}
@attribute position {0,1}
@attribute positive {0,1}
@attribute possibly {0,1}
@attribute post {0,1}
@attribute posted {0,1}
@attribute posting {0,1}
@attribute posts {0,1}
@attribute potential {0,1}
@attribute power {0,1}
@attribute powered {0,1}
@attribute powerful {0,1}
@attribute practical {0,1}
@attribute practice {0,1}
@attribute practices {0,1}
@attribute pre {0,1}
@attribute prefer {0,1}
@attribute present {0,1}
@attribute presentation {0,1}
@attribute presented {0,1}
@attribute president {0,1}
@attribute press {0,1}
@attribute pretty {0,1}
@attribute prevent {0,1}
@attribute preview {0,1}
@attribute previous {0,1}
@attribute previously {0,1}
@attribute price {0,1}
@attribute prices {0,1}
@attribute primary {0,1}
@attribute principles {0,1}
@attribute print {0,1}
@attribute printable {0,1}
@attribute prior {0,1}
@attribute privacy {0,1}
@attribute private {0,1}
@attribute pro {0,1}
@attribute problem {0,1}
@attribute problems {0,1}
@attribute process {0,1}
@attribute processes {0,1}
@attribute processing {0,1}
@attribute produce {0,1}
@attribute produced {0,1}
@attribute producer {0,1}
@attribute product {0,1}
@attribute production {0,1}
@attribute products {0,1}
@attribute professional {0,1}
@attribute professor {0,1}
@attribute profile {0,1}
@attribute profit {0,1}
@attribute program {0,1}
@attribute programme {0,1}
@attribute programming {0,1}
@attribute programs {0,1}
@attribute progress {0,1}
@attribute project {0,1}
@attribute projects {0,1}
@attribute promote {0,1}
@attribute promoted {0,1}
@attribute proper {0,1}
@attribute properly {0,1}
@attribute properties {0,1}
@attribute property {0,1}
@attribute protection {0,1}
@attribute protocol {0,1}
@attribute provide {0,1}
@attribute provided {0,1}
@attribute providing {0,1}
@attribute public {0,1}
@attribute publication {0,1}
@attribute publications {0,1}
@attribute publish {0,1}
@attribute published {0,1}
@attribute publisher {0,1}
@attribute publishing {0,1}
@attribute pull {0,1}
@attribute purchase {0,1}
@attribute purpose {0,1}
@attribute purposes {0,1}
@attribute push {0,1}
@attribute put {0,1}
@attribute putting {0,1}
@attribute python {0,1}
@attribute quality {0,1}
@attribute query {0,1}
@attribute question {0,1}
@attribute questions {0,1}
@attribute quick {0,1}
@attribute quicklist {0,1}
@attribute quickly {0,1}
@attribute quit {0,1}
@attribute quote {0,1}
@attribute quotes {0,1}
@attribute r {0,1}
@attribute radio {0,1}
@attribute radius {0,1}
@attribute random {0,1}
@attribute range {0,1}
@attribute rate {0,1}
@attribute ratings {0,1}
@attribute ray {0,1}
@attribute reach {0,1}
@attribute read {0,1}
@attribute reader {0,1}
@attribute readers {0,1}
@attribute reading {0,1}
@attribute ready {0,1}
@attribute real {0,1}
@attribute reality {0,1}
@attribute reason {0,1}
@attribute reasons {0,1}
@attribute receive {0,1}
@attribute received {0,1}
@attribute recent {0,1}
@attribute recently {0,1}
@attribute recht {0,1}
@attribute recommend {0,1}
@attribute recommended {0,1}
@attribute record {0,1}
@attribute recording {0,1}
@attribute records {0,1}
@attribute red {0,1}
@attribute reduce {0,1}
@attribute refer {0,1}
@attribute reference {0,1}
@attribute references {0,1}
@attribute reflect {0,1}
@attribute region {0,1}
@attribute register {0,1}
@attribute registered {0,1}
@attribute registration {0,1}
@attribute regular {0,1}
@attribute rek {0,1}
@attribute related {0,1}
@attribute relations {0,1}
@attribute relationship {0,1}
@attribute relationships {0,1}
@attribute relative {0,1}
@attribute release {0,1}
@attribute released {0,1}
@attribute releases {0,1}
@attribute relevant {0,1}
@attribute remain {0,1}
@attribute remains {0,1}
@attribute remember {0,1}
@attribute remote {0,1}
@attribute remove {0,1}
@attribute removed {0,1}
@attribute ren {0,1}
@attribute render {0,1}
@attribute replace {0,1}
@attribute reply {0,1}
@attribute report {0,1}
@attribute reported {0,1}
@attribute reporting {0,1}
@attribute reports {0,1}
@attribute repository {0,1}
@attribute represent {0,1}
@attribute representation {0,1}
@attribute request {0,1}
@attribute requests {0,1}
@attribute require {0,1}
@attribute required {0,1}
@attribute requirements {0,1}
@attribute requires {0,1}
@attribute research {0,1}
@attribute researchers {0,1}
@attribute reserved {0,1}
@attribute resolution {0,1}
@attribute resource {0,1}
@attribute resources {0,1}
@attribute respect {0,1}
@attribute response {0,1}
@attribute responses {0,1}
@attribute responsible {0,1}
@attribute rest {0,1}
@attribute result {0,1}
@attribute resulting {0,1}
@attribute results {0,1}
@attribute retrieved {0,1}
@attribute return {0,1}
@attribute returns {0,1}
@attribute review {0,1}
@attribute reviews {0,1}
@attribute revolution {0,1}
@attribute rich {0,1}
@attribute richard {0,1}
@attribute rights {0,1}
@attribute risk {0,1}
@attribute road {0,1}
@attribute robert {0,1}
@attribute rock {0,1}
@attribute role {0,1}
@attribute rom {0,1}
@attribute room {0,1}
@attribute root {0,1}
@attribute round {0,1}
@attribute rss {0,1}
@attribute rtf {0,1}
@attribute rule {0,1}
@attribute rules {0,1}
@attribute rum {0,1}
@attribute run {0,1}
@attribute running {0,1}
@attribute runs {0,1}
@attribute ryan {0,1}
@attribute s {0,1}
@attribute safe {0,1}
@attribute safety {0,1}
@attribute saj {0,1}
@attribute sale {0,1}
@attribute sales {0,1}
@attribute sample {0,1}
@attribute san {0,1}
@attribute save {0,1}
@attribute saved {0,1}
@attribute saving {0,1}
@attribute scale {0,1}
@attribute sch {0,1}
@attribute schon {0,1}
@attribute school {0,1}
@attribute science {0,1}
@attribute sciences {0,1}
@attribute scientific {0,1}
@attribute scope {0,1}
@attribute score {0,1}
@attribute scott {0,1}
@attribute screen {0,1}
@attribute script {0,1}
@attribute scripts {0,1}
@attribute search {0,1}
@attribute searches {0,1}
@attribute searching {0,1}
@attribute seconds {0,1}
@attribute secret {0,1}
@attribute section {0,1}
@attribute sections {0,1}
@attribute secure {0,1}
@attribute security {0,1}
@attribute seg {0,1}
@attribute sehr {0,1}
@attribute sei {0,1}
@attribute sein {0,1}
@attribute seine {0,1}
@attribute seit {0,1}
@attribute seite {0,1}
@attribute seiten {0,1}
@attribute sek {0,1}
@attribute selbst {0,1}
@attribute select {0,1}
@attribute selected {0,1}
@attribute selection {0,1}
@attribute sell {0,1}
@attribute sem {0,1}
@attribute semantic {0,1}
@attribute send {0,1}
@attribute sense {0,1}
@attribute sentence {0,1}
@attribute separate {0,1}
@attribute september {0,1}
@attribute series {0,1}
@attribute serve {0,1}
@attribute server {0,1}
@attribute servers {0,1}
@attribute service {0,1}
@attribute services {0,1}
@attribute session {0,1}
@attribute set {0,1}
@attribute sets {0,1}
@attribute setting {0,1}
@attribute settings {0,1}
@attribute setup {0,1}
@attribute sex {0,1}
@attribute share {0,1}
@attribute shared {0,1}
@attribute sharing {0,1}
@attribute shop {0,1}
@attribute shopping {0,1}
@attribute short {0,1}
@attribute shortly {0,1}
@attribute shot {0,1}
@attribute show {0,1}
@attribute showing {0,1}
@attribute shown {0,1}
@attribute shows {0,1}
@attribute sich {0,1}
@attribute side {0,1}
@attribute sie {0,1}
@attribute sign {0,1}
@attribute signed {0,1}
@attribute significant {0,1}
@attribute similar {0,1}
@attribute simple {0,1}
@attribute simpler {0,1}
@attribute simply {0,1}
@attribute sind {0,1}
@attribute single {0,1}
@attribute sit {0,1}
@attribute site {0,1}
@attribute sitemap {0,1}
@attribute sites {0,1}
@attribute situation {0,1}
@attribute size {0,1}
@attribute skills {0,1}
@attribute skip {0,1}
@attribute slightly {0,1}
@attribute slow {0,1}
@attribute small {0,1}
@attribute smaller {0,1}
@attribute smart {0,1}
@attribute smith {0,1}
@attribute social {0,1}
@attribute society {0,1}
@attribute software {0,1}
@attribute sok {0,1}
@attribute solid {0,1}
@attribute soll {0,1}
@attribute solution {0,1}
@attribute solutions {0,1}
@attribute son {0,1}
@attribute sondern {0,1}
@attribute song {0,1}
@attribute sony {0,1}
@attribute sort {0,1}
@attribute soul {0,1}
@attribute sound {0,1}
@attribute sounds {0,1}
@attribute source {0,1}
@attribute sources {0,1}
@attribute south {0,1}
@attribute sowie {0,1}
@attribute space {0,1}
@attribute spaces {0,1}
@attribute spam {0,1}
@attribute spanish {0,1}
@attribute speak {0,1}
@attribute speaking {0,1}
@attribute special {0,1}
@attribute specific {0,1}
@attribute specifically {0,1}
@attribute specification {0,1}
@attribute speech {0,1}
@attribute speed {0,1}
@attribute spend {0,1}
@attribute spent {0,1}
@attribute sponsored {0,1}
@attribute sport {0,1}
@attribute sports {0,1}
@attribute springer {0,1}
@attribute square {0,1}
@attribute ssen {0,1}
@attribute stable {0,1}
@attribute staff {0,1}
@attribute stage {0,1}
@attribute stand {0,1}
@attribute standard {0,1}
@attribute standards {0,1}
@attribute star {0,1}
@attribute start {0,1}
@attribute started {0,1}
@attribute starting {0,1}
@attribute starts {0,1}
@attribute state {0,1}
@attribute statement {0,1}
@attribute statements {0,1}
@attribute states {0,1}
@attribute station {0,1}
@attribute statistics {0,1}
@attribute status {0,1}
@attribute stay {0,1}
@attribute step {0,1}
@attribute steps {0,1}
@attribute steve {0,1}
@attribute stock {0,1}
@attribute stop {0,1}
@attribute storage {0,1}
@attribute store {0,1}
@attribute stored {0,1}
@attribute stories {0,1}
@attribute story {0,1}
@attribute straight {0,1}
@attribute strange {0,1}
@attribute strategies {0,1}
@attribute strategy {0,1}
@attribute street {0,1}
@attribute string {0,1}
@attribute strong {0,1}
@attribute structure {0,1}
@attribute structures {0,1}
@attribute student {0,1}
@attribute students {0,1}
@attribute studies {0,1}
@attribute studio {0,1}
@attribute study {0,1}
@attribute stuff {0,1}
@attribute style {0,1}
@attribute sua {0,1}
@attribute subject {0,1}
@attribute subjects {0,1}
@attribute submission {0,1}
@attribute submit {0,1}
@attribute submitted {0,1}
@attribute subscribe {0,1}
@attribute subscription {0,1}
@attribute subscriptions {0,1}
@attribute success {0,1}
@attribute successful {0,1}
@attribute suche {0,1}
@attribute suggest {0,1}
@attribute suggested {0,1}
@attribute suggestions {0,1}
@attribute suite {0,1}
@attribute summary {0,1}
@attribute summer {0,1}
@attribute sun {0,1}
@attribute super {0,1}
@attribute support {0,1}
@attribute supported {0,1}
@attribute supporting {0,1}
@attribute supports {0,1}
@attribute sur {0,1}
@attribute survey {0,1}
@attribute switch {0,1}
@attribute syntax {0,1}
@attribute system {0,1}
@attribute systems {0,1}
@attribute szerz {0,1}
@attribute szet {0,1}
@attribute szs {0,1}
@attribute t {0,1}
@attribute tab {0,1}
@attribute table {0,1}
@attribute tables {0,1}
@attribute tabs {0,1}
@attribute tag {0,1}
@attribute tags {0,1}
@attribute takes {0,1}
@attribute taking {0,1}
@attribute tal {0,1}
@attribute talk {0,1}
@attribute talking {0,1}
@attribute talks {0,1}
@attribute target {0,1}
@attribute task {0,1}
@attribute tasks {0,1}
@attribute tax {0,1}
@attribute teach {0,1}
@attribute teaching {0,1}
@attribute team {0,1}
@attribute tech {0,1}
@attribute technical {0,1}
@attribute technique {0,1}
@attribute techniques {0,1}
@attribute technologies {0,1}
@attribute technology {0,1}
@attribute tel {0,1}
@attribute television {0,1}
@attribute template {0,1}
@attribute templates {0,1}
@attribute ten {0,1}
@attribute tend {0,1}
@attribute ter {0,1}
@attribute term {0,1}
@attribute terms {0,1}
@attribute test {0,1}
@attribute tested {0,1}
@attribute testing {0,1}
@attribute tests {0,1}
@attribute testtube {0,1}
@attribute text {0,1}
@attribute the {0,1}
@attribute thema {0,1}
@attribute theme {0,1}
@attribute themes {0,1}
@attribute theory {0,1}
@attribute thing {0,1}
@attribute things {0,1}
@attribute thinking {0,1}
@attribute thomas {0,1}
@attribute thought {0,1}
@attribute thoughts {0,1}
@attribute thousands {0,1}
@attribute thumb {0,1}
@attribute thursday {0,1}
@attribute tim {0,1}
@attribute time {0,1}
@attribute times {0,1}
@attribute tip {0,1}
@attribute tips {0,1}
@attribute title {0,1}
@attribute titles {0,1}
@attribute to {0,1}
@attribute today {0,1}
@attribute told {0,1}
@attribute tom {0,1}
@attribute tony {0,1}
@attribute tool {0,1}
@attribute toolbox {0,1}
@attribute tools {0,1}
@attribute top {0,1}
@attribute topic {0,1}
@attribute topics {0,1}
@attribute total {0,1}
@attribute totally {0,1}
@attribute touch {0,1}
@attribute tour {0,1}
@attribute track {0,1}
@attribute trackback {0,1}
@attribute tracking {0,1}
@attribute trade {0,1}
@attribute trademark {0,1}
@attribute traditional {0,1}
@attribute traffic {0,1}
@attribute training {0,1}
@attribute transfer {0,1}
@attribute translation {0,1}
@attribute travel {0,1}
@attribute tre {0,1}
@attribute treatment {0,1}
@attribute tree {0,1}
@attribute trends {0,1}
@attribute trial {0,1}
@attribute tricks {0,1}
@attribute trouble {0,1}
@attribute true {0,1}
@attribute trust {0,1}
@attribute truth {0,1}
@attribute tuesday {0,1}
@attribute turn {0,1}
@attribute turned {0,1}
@attribute turns {0,1}
@attribute tutorial {0,1}
@attribute tutorials {0,1}
@attribute twitter {0,1}
@attribute type {0,1}
@attribute types {0,1}
@attribute typical {0,1}
@attribute typically {0,1}
@attribute und {0,1}
@attribute understand {0,1}
@attribute understanding {0,1}
@attribute une {0,1}
@attribute uni {0,1}
@attribute union {0,1}
@attribute unique {0,1}
@attribute unit {0,1}
@attribute united {0,1}
@attribute universal {0,1}
@attribute universit {0,1}
@attribute university {0,1}
@attribute unix {0,1}
@attribute unlike {0,1}
@attribute uns {0,1}
@attribute unsubscribe {0,1}
@attribute unter {0,1}
@attribute unternehmen {0,1}
@attribute unterst {0,1}
@attribute upcoming {0,1}
@attribute update {0,1}
@attribute updated {0,1}
@attribute updates {0,1}
@attribute upgrade {0,1}
@attribute upload {0,1}
@attribute url {0,1}
@attribute urn {0,1}
@attribute usa {0,1}
@attribute usage {0,1}
@attribute user {0,1}
@attribute username {0,1}
@attribute users {0,1}
@attribute utility {0,1}
@attribute vagy {0,1}
@attribute val {0,1}
@attribute valid {0,1}
@attribute valuable {0,1}
@attribute values {0,1}
@attribute van {0,1}
@attribute var {0,1}
@attribute variety {0,1}
@attribute veg {0,1}
@attribute vel {0,1}
@attribute venture {0,1}
@attribute ver {0,1}
@attribute verf {0,1}
@attribute version {0,1}
@attribute versions {0,1}
@attribute verzi {0,1}
@attribute video {0,1}
@attribute videos {0,1}
@attribute viel {0,1}
@attribute viele {0,1}
@attribute view {0,1}
@attribute viewed {0,1}
@attribute viewer {0,1}
@attribute viewing {0,1}
@attribute views {0,1}
@attribute vil {0,1}
@attribute virtual {0,1}
@attribute visible {0,1}
@attribute vision {0,1}
@attribute visit {0,1}
@attribute visitors {0,1}
@attribute vista {0,1}
@attribute visual {0,1}
@attribute voice {0,1}
@attribute voices {0,1}
@attribute vol {0,1}
@attribute volume {0,1}
@attribute vom {0,1}
@attribute von {0,1}
@attribute vor {0,1}
@attribute vote {0,1}
@attribute vous {0,1}
@attribute wait {0,1}
@attribute waiting {0,1}
@attribute wall {0,1}
@attribute wanted {0,1}
@attribute war {0,1}
@attribute warning {0,1}
@attribute washington {0,1}
@attribute wasn {0,1}
@attribute watch {0,1}
@attribute water {0,1}
@attribute ways {0,1}
@attribute web {0,1}
@attribute weblog {0,1}
@attribute weblogs {0,1}
@attribute webmaster {0,1}
@attribute website {0,1}
@attribute websites {0,1}
@attribute week {0,1}
@attribute weekly {0,1}
@attribute weeks {0,1}
@attribute weight {0,1}
@attribute weiter {0,1}
@attribute weitere {0,1}
@attribute welt {0,1}
@attribute wenn {0,1}
@attribute wer {0,1}
@attribute werden {0,1}
@attribute west {0,1}
@attribute white {0,1}
@attribute wide {0,1}
@attribute widely {0,1}
@attribute widgets {0,1}
@attribute width {0,1}
@attribute wie {0,1}
@attribute wieder {0,1}
@attribute wiki {0,1}
@attribute wikipedia {0,1}
@attribute william {0,1}
@attribute win {0,1}
@attribute window {0,1}
@attribute windows {0,1}
@attribute winning {0,1}
@attribute wir {0,1}
@attribute wird {0,1}
@attribute wireless {0,1}
@attribute wissen {0,1}
@attribute with {0,1}
@attribute woman {0,1}
@attribute women {0,1}
@attribute won {0,1}
@attribute wonderful {0,1}
@attribute word {0,1}
@attribute wordpress {0,1}
@attribute words {0,1}
@attribute work {0,1}
@attribute worked {0,1}
@attribute working {0,1}
@attribute works {0,1}
@attribute workshop {0,1}
@attribute world {0,1}
@attribute worldwide {0,1}
@attribute worth {0,1}
@attribute wouldn {0,1}
@attribute wow {0,1}
@attribute write {0,1}
@attribute writer {0,1}
@attribute writing {0,1}
@attribute written {0,1}
@attribute wrong {0,1}
@attribute wrote {0,1}
@attribute wurde {0,1}
@attribute www {0,1}
@attribute xhtml {0,1}
@attribute xml {0,1}
@attribute yahoo {0,1}
@attribute year {0,1}
@attribute years {0,1}
@attribute yellow {0,1}
@attribute york {0,1}
@attribute young {0,1}
@attribute your {0,1}
@attribute youtube {0,1}
@attribute zeit {0,1}
@attribute zip {0,1}
@attribute zoom {0,1}
@attribute zum {0,1}
@attribute zur {0,1}
@attribute zwei {0,1}
@attribute zwischen {0,1}
@attribute TAG_20 {0,1}
@attribute TAG_academic {0,1}
@attribute TAG_ajax {0,1}
@attribute TAG_all {0,1}
@attribute TAG_allgemein {0,1}
@attribute TAG_api {0,1}
@attribute TAG_apple {0,1}
@attribute TAG_art {0,1}
@attribute TAG_artery {0,1}
@attribute TAG_article {0,1}
@attribute TAG_audio {0,1}
@attribute TAG_bibliography {0,1}
@attribute TAG_bibliothek {0,1}
@attribute TAG_blog {0,1}
@attribute TAG_blogging {0,1}
@attribute TAG_blogs {0,1}
@attribute TAG_book {0,1}
@attribute TAG_bookmarking {0,1}
@attribute TAG_bookmarks {0,1}
@attribute TAG_bookmarkstoolbarfolder {0,1}
@attribute TAG_books {0,1}
@attribute TAG_business {0,1}
@attribute TAG_c {0,1}
@attribute TAG_cardiology {0,1}
@attribute TAG_cardiovascular {0,1}
@attribute TAG_clinical {0,1}
@attribute TAG_cms {0,1}
@attribute TAG_code {0,1}
@attribute TAG_collaboration {0,1}
@attribute TAG_community {0,1}
@attribute TAG_computer {0,1}
@attribute TAG_computing {0,1}
@attribute TAG_conference {0,1}
@attribute TAG_conferences {0,1}
@attribute TAG_cool {0,1}
@attribute TAG_coronary {0,1}
@attribute TAG_css {0,1}
@attribute TAG_culture {0,1}
@attribute TAG_data {0,1}
@attribute TAG_database {0,1}
@attribute TAG_delicious {0,1}
@attribute TAG_design {0,1}
@attribute TAG_develop {0,1}
@attribute TAG_development {0,1}
@attribute TAG_digital {0,1}
@attribute TAG_disease {0,1}
@attribute TAG_download {0,1}
@attribute TAG_eclipse {0,1}
@attribute TAG_education {0,1}
@attribute TAG_elearning {0,1}
@attribute TAG_email {0,1}
@attribute TAG_essays {0,1}
@attribute TAG_eu {0,1}
@attribute TAG_film {0,1}
@attribute TAG_filmsiveseenrecently {0,1}
@attribute TAG_finance {0,1}
@attribute TAG_financeeconomicsmanagement {0,1}
@attribute TAG_firefox {0,1}
@attribute TAG_flash {0,1}
@attribute TAG_flickr {0,1}
@attribute TAG_folksonomy {0,1}
@attribute TAG_free {0,1}
@attribute TAG_freeware {0,1}
@attribute TAG_fun {0,1}
@attribute TAG_funny {0,1}
@attribute TAG_games {0,1}
@attribute TAG_germany {0,1}
@attribute TAG_google {0,1}
@attribute TAG_graphics {0,1}
@attribute TAG_guide {0,1}
@attribute TAG_hardware {0,1}
@attribute TAG_health {0,1}
@attribute TAG_history {0,1}
@attribute TAG_homepage {0,1}
@attribute TAG_hospital {0,1}
@attribute TAG_howto {0,1}
@attribute TAG_html {0,1}
@attribute TAG_humor {0,1}
@attribute TAG_hungarian {0,1}
@attribute TAG_image {0,1}
@attribute TAG_images {0,1}
@attribute TAG_inflammation {0,1}
@attribute TAG_informatik {0,1}
@attribute TAG_information {0,1}
@attribute TAG_informationandknowledgemanagement {0,1}
@attribute TAG_informationretrieval {0,1}
@attribute TAG_internet {0,1}
@attribute TAG_java {0,1}
@attribute TAG_javascript {0,1}
@attribute TAG_journal {0,1}
@attribute TAG_journals {0,1}
@attribute TAG_knowledge {0,1}
@attribute TAG_kultur {0,1}
@attribute TAG_langde {0,1}
@attribute TAG_langen {0,1}
@attribute TAG_language {0,1}
@attribute TAG_latex {0,1}
@attribute TAG_learning {0,1}
@attribute TAG_library {0,1}
@attribute TAG_links {0,1}
@attribute TAG_linux {0,1}
@attribute TAG_literature {0,1}
@attribute TAG_lw1 {0,1}
@attribute TAG_mac {0,1}
@attribute TAG_management {0,1}
@attribute TAG_maps {0,1}
@attribute TAG_marketing {0,1}
@attribute TAG_math {0,1}
@attribute TAG_media {0,1}
@attribute TAG_medical {0,1}
@attribute TAG_medicine {0,1}
@attribute TAG_metadata {0,1}
@attribute TAG_microsoft {0,1}
@attribute TAG_mobile {0,1}
@attribute TAG_mp3 {0,1}
@attribute TAG_music {0,1}
@attribute TAG_naturallanguageprocessing {0,1}
@attribute TAG_netscapebookmarks {0,1}
@attribute TAG_network {0,1}
@attribute TAG_news {0,1}
@attribute TAG_ofolio {0,1}
@attribute TAG_online {0,1}
@attribute TAG_onlinejournalismus {0,1}
@attribute TAG_ontology {0,1}
@attribute TAG_opensource {0,1}
